tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Aceh,Kab. Aceh Jaya,Kec. Krueng Sabee,060000,061600,061602,SMP,1,2026-06-19 13:33:17,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Beutong,060000,061500,061503,SMP,1,2026-06-19 13:33:25,0,0,28,33,174,0,235,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Darul Makmur,060000,061500,061501,PAUD,2,2026-06-19 13:33:25,0,0,0,0,0,0,0,0,2
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Darul Makmur,060000,061500,061501,SD,1,2026-06-19 13:33:25,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Darul Makmur,060000,061500,061501,SMP,2,2026-06-19 13:33:25,0,0,0,0,0,0,0,2,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Kuala,060000,061500,061502,SMA,2,2026-06-19 13:33:25,0,0,0,0,0,0,0,2,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Kuala,060000,061500,061502,SMP,1,2026-06-19 13:33:25,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Seunagan,060000,061500,061504,SD,1,2026-06-19 13:33:25,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Seunagan,060000,061500,061504,SMA,1,2026-06-19 13:33:25,0,0,2,0,0,0,2,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Suka Makmue,060000,061500,061508,PAUD,1,2026-06-19 13:33:25,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Suka Makmue,060000,061500,061508,SD,1,2026-06-19 13:33:25,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Nagan Raya,Kec. Tadu Raya,060000,061500,061507,SMP,1,2026-06-19 13:33:26,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Bendahara,060000,061400,061405,SMA,1,2026-06-19 13:33:18,346,406,0,0,0,752,0,1,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Bendahara,060000,061400,061405,SMK,1,2026-06-19 13:33:18,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Karang Baru,060000,061400,061406,SMA,4,2026-06-19 13:33:18,194,216,100,0,0,410,100,3,1
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Karang Baru,060000,061400,061406,SMK,3,2026-06-19 13:33:18,30,778,21,0,0,808,21,3,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Kejuruan Muda,060000,061400,061402,SMA,4,2026-06-19 13:33:18,866,966,1,1,0,1832,2,2,2
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Kejuruan Muda,060000,061400,061402,SMK,1,2026-06-19 13:33:19,116,6,0,0,0,122,0,0,1
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Kualasimpang,060000,061400,061403,PAUD,1,2026-06-19 13:33:19,0,0,0,0,0,0,0,1,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Kualasimpang,060000,061400,061403,SMA,1,2026-06-19 13:33:19,98,48,0,0,0,146,0,0,1
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Manyak Payed,060000,061400,061407,SMA,2,2026-06-19 13:33:19,0,0,0,0,0,0,0,2,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Rantau,060000,061400,061408,SLB,1,2026-06-19 13:33:19,380,276,0,0,0,656,0,1,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Rantau,060000,061400,061408,SMA,3,2026-06-19 13:33:19,268,356,20,0,0,624,20,3,0
2026,Prov. Aceh,Kab. Aceh Tamiang,Kec. Rantau,060000,061400,061408,SMK,1,2026-06-19 13:33:19,146,174,0,0,0,320,0,0,1
